county_fips,state,county_name,population,democrat_votes,republican_votes,other_votes,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh,median_income (USD),unemployment_rate,race_ethnicity_ancestry,religion,sexual_orientation,disability,gender,gender_identity,num_crimes
48367,TEXAS,PARKER,148222,13017,62045,76128,79.0,7.79,21.3,56.73,32.46,0.0,0.0,0.0,0.0,"59,929",5.8,2,0,0,0,0,0,2
48361,TEXAS,ORANGE,84808,6357,29186,35994,141.37,15.76,38.07,94.48,48.68,0.0,0.0,0.0,0.0,"48,173",10.6,2,0,0,0,0,0,2
48355,TEXAS,NUECES,353178,60925,64617,127322,444.51,48.73,120.8,288.12,17.13,0.11,0.3,0.0,0.11,"47,999",8.9,1,0,0,0,0,0,1
48353,TEXAS,NOLAN,14738,1162,4131,5357,176.36,20.12,47.67,114.89,53.76,0.0,0.0,0.0,0.0,"48,017",5.4,1,0,0,0,0,0,1
48347,TEXAS,NACOGDOCHES,64653,9000,17378,26785,137.91,22.2,37.21,94.1,44.55,0.0,0.0,0.0,0.32,"41,188",6.6,0,0,1,0,0,0,1
48341,TEXAS,MOORE,21358,1062,4359,5508,94.7,8.5,25.5,79.35,45.98,0.0,0.0,0.0,0.61,"51,476",3.7,2,0,0,0,0,0,2
48339,TEXAS,MONTGOMERY,620443,74377,193382,271543,167.11,21.49,45.29,110.76,23.17,0.08,1.45,0.0,1.22,"65,516",7.5,1,1,0,0,0,0,2
48331,TEXAS,MILAM,24754,2496,7984,10578,192.31,25.72,52.32,125.59,42.99,0.0,0.0,0.0,0.0,"40,552",7.2,2,0,0,0,0,0,2
48309,TEXAS,MCLENNAN,260579,36688,59543,97872,219.5,32.01,59.45,144.19,34.12,0.06,0.0,0.0,0.22,"45,772",6.2,5,1,0,0,0,0,6
48307,TEXAS,MCCULLOCH,7630,490,2904,3436,124.76,15.65,33.69,87.39,36.87,0.0,0.0,0.0,0.0,"41,306",7.6,2,0,0,0,0,0,2
48305,TEXAS,LYNN,5596,428,1853,2293,275.44,26.14,75.12,177.96,59.12,0.0,0.0,0.0,0.0,"40,351",5.5,0,0,0,1,0,0,1
48303,TEXAS,LUBBOCK,310639,40017,78861,120817,140.6,18.42,38.04,98.88,43.79,0.05,0.56,0.0,0.25,"46,502",5.8,1,0,2,0,0,0,3
48299,TEXAS,LLANO,21243,2465,10079,12660,86.6,10.62,23.4,64.01,29.03,0.0,0.0,0.0,0.0,"52,538",5.8,0,0,0,0,0,1,1
48289,TEXAS,LEON,15719,1072,7523,8674,61.65,9.02,16.44,45.52,46.97,0.0,0.0,0.0,0.0,"42,878",7.8,2,0,0,0,0,0,2
48287,TEXAS,LEE,17478,1750,6255,8087,284.13,31.24,77.49,184.64,17.93,0.0,0.0,0.0,0.0,"53,791",4.9,1,0,0,0,0,0,1
48281,TEXAS,LAMPASAS,21627,2144,8086,10399,143.98,24.05,39.0,99.26,32.24,0.0,0.0,0.0,0.0,"54,153",5.4,2,0,0,0,0,0,2
48273,TEXAS,KLEBERG,31040,5314,5504,10944,456.43,48.3,123.96,291.13,19.67,0.0,0.0,0.0,0.42,"43,560",8.5,0,0,0,0,1,0,1
48265,TEXAS,KERR,52598,6524,20879,27745,233.84,38.16,63.21,157.05,32.46,0.0,0.0,0.0,0.0,"56,093",5.9,1,0,0,0,0,0,1
48259,TEXAS,KENDALL,44279,6020,20083,26452,413.16,66.28,112.35,272.92,15.95,0.13,0.0,0.0,0.0,"84,853",5.1,1,0,0,0,0,0,1
48251,TEXAS,JOHNSON,179927,16464,54628,72020,23.64,6.25,5.49,17.3,36.45,0.0,0.0,0.0,0.0,"47,654",6.5,5,0,1,0,0,0,6
48245,TEXAS,JEFFERSON,256526,46073,47570,94759,292.41,34.14,79.2,194.65,32.56,0.09,0.67,0.0,0.46,"46,547",12.0,5,0,0,0,0,3,8
48233,TEXAS,HUTCHINSON,20617,965,7681,8773,41.12,4.42,10.92,36.05,63.62,0.0,0.0,0.0,0.0,"46,860",7.2,1,0,0,0,0,0,1
48231,TEXAS,HUNT,99956,8906,29163,38597,30.52,5.72,7.95,24.7,42.23,0.0,0.0,0.0,3.02,"42,819",6.6,5,0,0,0,0,0,5
48229,TEXAS,HUDSPETH,3202,371,779,1165,322.96,29.36,88.08,205.52,19.05,0.0,0.0,0.0,0.0,"26,835",8.1,10,1,0,0,0,0,11
48225,TEXAS,HOUSTON,22066,2314,7060,9438,90.54,11.4,24.6,67.51,48.48,0.0,0.0,0.0,0.0,"44,693",5.3,6,1,0,2,0,1,10
48221,TEXAS,HOOD,61598,5648,26496,32541,96.53,12.73,26.1,69.85,39.08,0.0,0.0,0.0,0.0,"55,132",6.6,0,1,0,0,0,0,1
48219,TEXAS,HOCKLEY,21537,1482,6536,8100,238.34,22.87,64.65,155.03,60.91,0.0,0.0,0.0,0.0,"46,051",8.0,1,0,0,0,0,0,1
48217,TEXAS,HILL,35874,2860,11926,14931,167.14,16.9,45.24,110.13,49.91,0.0,0.0,0.0,0.0,"44,776",6.3,2,0,0,0,0,0,2
48215,TEXAS,HIDALGO,870781,128199,90527,220884,515.44,48.46,139.76,331.12,6.72,0.03,0.0,0.0,0.24,"31,153",11.7,22,1,1,0,0,0,24
48213,TEXAS,HENDERSON,82150,7060,28911,36317,90.08,10.66,24.33,64.72,33.77,0.0,0.0,0.0,0.0,"43,356",6.4,1,0,0,0,0,0,1
48209,TEXAS,HAYS,241067,59524,47680,109395,188.17,27.21,51.12,128.79,8.58,0.0,0.0,0.0,0.56,"50,212",6.3,2,0,1,0,0,0,3
48201,TEXAS,HARRIS,4731145,918193,700630,1640818,215.62,30.37,58.57,146.56,21.86,0.43,0.28,0.13,1.93,"60,183",9.0,34,4,12,5,2,4,61
48199,TEXAS,HARDIN,56231,3474,23858,27635,100.5,10.6,27.09,68.56,37.42,0.0,0.0,0.0,0.0,"49,159",8.9,1,0,0,0,0,0,1
48193,TEXAS,HAMILTON,8222,641,3616,4351,41.64,9.51,11.28,33.74,54.86,0.0,0.0,0.0,0.0,"65,685",4.6,0,1,0,0,0,1,2
48183,TEXAS,GREGG,124239,14796,32493,47982,148.57,20.25,40.02,109.34,68.0,0.0,0.0,0.0,0.2,"49,152",8.3,6,1,1,0,0,0,8
48167,TEXAS,GALVESTON,350682,58842,93911,155060,178.95,27.43,48.39,121.7,16.93,0.1,0.52,0.01,1.31,"57,941",8.8,1,0,2,1,0,0,4
48157,TEXAS,FORT BEND,822779,195552,157718,357514,175.27,19.37,47.59,117.38,13.32,0.03,0.75,0.0,1.93,"61,791",7.6,3,2,0,0,0,0,5
48153,TEXAS,FLOYD,5402,438,1584,2039,231.88,22.68,63.24,147.56,76.69,0.0,0.0,0.0,0.0,"42,627",6.2,1,0,0,0,0,0,1
48149,TEXAS,FAYETTE,24435,2661,10171,12941,500.61,73.41,136.5,322.63,20.47,0.0,0.0,0.0,0.0,"57,962",4.7,1,1,0,0,0,0,2
48141,TEXAS,EL PASO,865657,178126,84331,266729,529.94,48.98,143.92,341.59,7.45,0.18,0.0,0.23,0.08,"41,818",8.3,6,4,0,0,0,0,10
48139,TEXAS,ELLIS,192455,27565,56717,85493,87.35,12.6,23.71,65.56,35.87,0.0,0.0,0.0,0.0,"49,333",6.0,1,1,0,0,0,1,3
48135,TEXAS,ECTOR,165171,11367,32697,44591,181.95,20.84,49.02,123.54,27.6,0.2,0.0,0.0,0.0,"49,887",11.1,3,0,2,1,0,0,6
48131,TEXAS,DUVAL,9831,2575,2443,5053,669.9,60.9,182.7,426.3,25.92,0.0,0.0,0.0,0.0,"42,410",12.2,1,0,0,0,0,0,1
48125,TEXAS,DICKENS,1770,130,853,988,184.58,16.78,50.34,123.67,102.98,0.0,0.0,0.0,0.0,"38,730",6.2,2,0,0,0,0,0,2
48121,TEXAS,DENTON,906422,188695,222480,417964,113.74,13.35,30.9,78.12,25.05,0.04,0.0,0.0,0.76,"63,283",6.4,4,2,2,0,1,0,9
48113,TEXAS,DALLAS,2613539,598576,307076,919504,184.34,28.44,50.14,124.41,32.59,0.59,0.4,0.28,2.31,"65,401",7.8,27,5,16,1,0,2,51
48105,TEXAS,CROCKETT,3098,344,1220,1574,205.92,18.72,56.16,131.04,47.82,0.0,0.0,0.0,0.0,"46,364",8.9,1,0,0,0,0,0,1
48099,TEXAS,CORYELL,83093,7565,15438,23493,82.15,8.51,22.11,62.95,21.51,0.0,0.0,0.0,0.0,"38,222",6.6,0,1,0,0,0,0,1
48097,TEXAS,COOKE,41668,3210,15596,18996,326.06,30.94,88.53,219.43,36.54,0.0,0.0,0.0,0.0,"54,759",7.1,1,0,0,0,0,0,1
48091,TEXAS,COMAL,161501,24826,62740,88892,372.77,42.75,101.31,242.74,12.51,0.0,0.0,0.0,0.84,"62,994",6.1,5,0,1,0,1,1,8
48085,TEXAS,COLLIN,1064465,230945,252318,490856,145.95,19.1,39.73,100.63,14.28,0.25,1.6,0.01,3.51,"71,246",6.3,3,1,0,0,0,0,4
48073,TEXAS,CHEROKEE,50412,4210,15101,19508,119.87,15.34,32.22,82.14,39.42,0.0,0.0,0.0,0.0,"38,190",7.9,2,0,0,0,0,1,3
48071,TEXAS,CHAMBERS,46571,3997,17353,21652,124.19,13.14,33.18,78.77,50.63,0.0,0.0,0.0,0.0,"59,687",9.4,1,0,0,0,0,0,1
48061,TEXAS,CAMERON,421017,64063,49032,114174,406.88,40.5,110.28,265.01,9.46,0.0,0.0,0.0,0.09,"33,690",10.1,2,2,1,0,0,0,5
48053,TEXAS,BURNET,49130,5639,18767,24717,239.1,35.21,64.77,154.89,36.94,0.0,0.0,0.0,0.0,"53,751",4.8,0,0,1,0,0,0,1
48049,TEXAS,BROWN,38095,2107,13698,15969,44.1,4.18,11.76,35.8,62.22,0.0,0.0,0.0,0.0,"42,771",6.5,1,0,0,0,0,0,1
48041,TEXAS,BRAZOS,233849,35349,47530,85061,174.01,22.66,47.36,114.92,17.15,0.0,0.06,0.0,0.64,"43,430",5.3,2,0,0,0,0,0,2
48039,TEXAS,BRAZORIA,372031,62228,90433,154984,213.59,26.48,57.86,144.86,23.84,0.0,1.88,0.0,1.11,"51,812",8.6,6,0,1,0,0,0,7
48029,TEXAS,BEXAR,2009324,448452,308618,770818,304.75,33.97,82.77,202.44,13.18,0.28,0.1,0.13,0.61,"48,569",7.6,6,1,6,0,0,0,13
48027,TEXAS,BELL,370647,57014,67893,127375,140.33,18.12,37.77,97.85,29.06,0.0,0.16,0.44,0.29,"46,594",7.0,0,0,0,0,1,0,1
48025,TEXAS,BEE,31047,3288,6006,9420,336.37,35.58,91.35,215.34,18.83,0.0,0.0,0.0,0.0,"31,834",9.9,0,0,0,1,0,0,1
48021,TEXAS,BASTROP,97216,15474,20516,36665,247.95,28.89,67.17,162.81,13.54,0.0,0.0,0.0,0.0,"42,177",6.0,3,0,0,0,0,0,3
48017,TEXAS,BAILEY,6904,409,1434,1860,248.72,22.44,67.32,166.49,48.99,0.0,0.0,0.0,0.0,"49,737",4.8,0,1,0,0,0,1,2
48015,TEXAS,AUSTIN,30167,2951,11447,14554,241.7,43.94,65.49,158.38,21.14,0.0,0.0,0.0,0.0,"55,686",6.7,2,0,0,0,0,0,2
48013,TEXAS,ATASCOSA,48981,5876,12039,18118,286.06,26.81,77.67,184.21,34.21,0.0,0.0,0.0,0.0,"41,599",8.6,2,0,0,0,0,0,2
48001,TEXAS,ANDERSON,57922,3955,15110,19227,96.91,14.7,26.01,69.44,40.65,0.0,0.0,0.0,0.0,"38,807",5.7,4,0,0,0,0,1,5
47189,TENNESSEE,WILSON,147737,22254,50296,74330,101.06,11.89,27.6,70.84,52.3,0.0,0.0,0.0,0.0,"53,628",6.3,4,0,0,0,0,0,4
47179,TENNESSEE,WASHINGTON,133001,18638,40444,60203,26.9,9.76,7.02,29.9,30.18,0.0,0.0,0.0,0.18,"47,940",6.3,5,0,0,0,0,0,5
47177,TENNESSEE,WARREN,40953,3924,11850,16009,21.6,7.0,5.43,23.17,105.01,0.0,0.0,0.0,0.0,"37,857",8.9,1,0,0,0,0,0,1
47167,TENNESSEE,TIPTON,60970,6837,20070,27308,3.64,6.67,0.48,14.9,52.92,0.0,0.0,0.0,0.0,"43,147",6.7,1,1,0,1,0,0,3
47165,TENNESSEE,SUMNER,196281,27680,63454,92630,47.49,6.94,12.58,43.83,50.89,0.0,0.0,0.0,0.0,"52,403",6.5,1,0,0,0,0,0,1
47163,TENNESSEE,SULLIVAN,158163,17272,55860,74357,19.56,7.69,5.22,31.97,29.68,0.0,0.16,0.0,0.0,"45,789",7.1,1,3,1,0,0,0,5
47157,TENNESSEE,SHELBY,929744,246105,129815,382055,72.02,18.6,18.05,55.82,73.87,0.87,0.51,0.08,1.83,"53,855",9.6,5,3,1,0,0,0,9
47155,TENNESSEE,SEVIER,98380,8721,33783,43535,57.57,10.59,15.5,50.87,32.15,0.0,0.0,0.0,0.04,"44,209",9.7,2,0,0,0,0,0,2
47149,TENNESSEE,RUTHERFORD,341486,59341,81480,143878,29.44,9.23,8.36,28.34,36.23,0.0,0.0,0.0,0.49,"45,374",7.0,0,0,1,0,0,0,1
47147,TENNESSEE,ROBERTSON,72803,8692,24536,33717,18.47,3.6,4.53,24.75,51.45,0.0,0.0,0.0,0.0,"46,746",6.1,2,1,0,0,0,0,3
47145,TENNESSEE,ROANE,53404,6043,19230,25917,10.17,5.04,2.58,23.06,39.51,0.0,0.0,0.0,0.0,"44,706",6.3,1,0,0,0,0,0,1
47141,TENNESSEE,PUTNAM,79854,9185,23759,33593,45.42,11.83,11.82,30.71,69.64,0.0,0.0,0.0,0.0,"42,722",6.5,0,0,0,0,1,0,1
47133,TENNESSEE,OVERTON,22511,2033,7918,10037,1.64,0.18,0.0,2.62,60.41,0.0,0.0,0.0,0.0,"37,105",6.3,0,1,0,0,0,0,1
47125,TENNESSEE,MONTGOMERY,220069,32472,42187,76758,52.97,9.59,14.38,43.64,38.08,0.0,0.0,0.0,0.11,"45,871",7.6,1,0,0,0,0,0,1
47123,TENNESSEE,MONROE,46250,3764,16783,20797,24.76,3.69,6.48,17.71,51.23,0.0,0.0,0.0,0.0,"37,822",8.0,1,0,0,0,0,0,1
47119,TENNESSEE,MAURY,100974,14418,31464,46657,40.03,13.79,10.86,32.36,77.98,0.0,1.71,0.0,0.04,"47,100",8.1,2,0,0,0,0,0,2
47107,TENNESSEE,MCMINN,53276,4361,18198,22844,5.98,8.32,1.38,7.07,58.46,0.0,0.0,0.0,0.0,"39,986",7.8,1,0,0,0,0,0,1
47093,TENNESSEE,KNOX,478971,91422,124540,220556,47.21,18.73,12.76,40.18,30.5,0.21,0.36,0.0,0.58,"54,642",5.9,6,2,2,0,0,0,10
47091,TENNESSEE,JOHNSON,17948,1246,6468,7801,9.47,0.84,2.52,17.75,50.55,0.0,0.0,0.0,0.0,"35,745",6.3,1,0,0,0,0,0,1
47081,TENNESSEE,HICKMAN,24925,2130,7577,9832,7.32,0.97,1.65,3.85,105.8,0.0,0.0,0.0,0.0,"36,316",5.8,1,0,0,0,0,0,1
47077,TENNESSEE,HENDERSON,27842,2092,9797,12020,4.16,3.62,0.75,3.19,70.38,0.0,0.0,0.0,0.0,"39,940",8.0,1,0,0,0,0,0,1
47063,TENNESSEE,HAMBLEN,64499,5500,18811,24631,52.88,16.31,13.83,42.19,46.15,0.0,0.0,0.0,0.0,"40,627",7.1,2,0,0,0,0,0,2
47059,TENNESSEE,GREENE,70152,5199,22259,28087,22.64,11.12,5.55,16.64,24.3,0.0,0.0,0.0,0.0,"39,310",8.1,1,0,0,0,0,0,1
47053,TENNESSEE,GIBSON,50429,5771,16259,22335,10.24,12.02,2.43,8.05,70.23,0.0,0.0,0.0,0.0,"41,846",6.8,1,0,0,0,0,0,1
47045,TENNESSEE,DYER,36801,3158,11768,15079,23.14,10.87,5.88,19.32,71.14,0.0,0.0,0.0,0.0,"44,761",7.9,1,1,0,0,0,0,2
47043,TENNESSEE,DICKSON,54315,6106,17643,24323,25.32,7.93,6.63,31.28,63.59,0.0,0.0,0.0,0.0,"44,476",6.0,1,0,0,0,0,0,1
47041,TENNESSEE,DEKALB,20080,1750,6672,8513,20.06,3.35,5.31,12.04,54.02,0.0,0.0,0.0,0.0,"42,229",9.2,1,0,0,0,0,0,1
47037,TENNESSEE,DAVIDSON,715884,199703,100218,309658,98.17,31.63,28.45,70.36,55.87,0.62,0.73,0.0,1.84,"71,659",8.2,3,2,1,0,0,0,6
47011,TENNESSEE,BRADLEY,108620,9851,35204,45865,34.91,12.45,9.23,31.18,33.61,0.41,0.0,0.0,0.0,"42,546",6.6,9,0,1,0,0,0,10
47009,TENNESSEE,BLOUNT,135280,17932,47369,66609,31.49,6.96,8.19,28.15,30.71,0.0,0.0,0.0,0.32,"48,601",6.4,4,1,0,0,0,1,6
47001,TENNESSEE,ANDERSON,77123,11741,23184,35570,14.92,15.65,5.38,15.06,44.78,0.0,0.0,0.0,0.0,"46,225",6.7,0,0,1,0,0,0,1
46129,SOUTH DAKOTA,WALWORTH,5315,565,1966,2580,214.49,66.22,57.96,159.25,2.93,0.0,0.0,0.0,0.0,"54,033",5.5,1,0,0,0,0,0,1
46117,SOUTH DAKOTA,STANLEY,2980,421,1203,1652,466.62,65.53,127.26,296.94,0.0,0.0,0.0,0.0,0.0,"60,870",3.4,1,0,0,0,0,0,1
46103,SOUTH DAKOTA,PENNINGTON,109222,20606,35063,57518,89.04,33.45,24.0,65.04,9.0,0.07,0.0,0.0,0.0,"56,496",4.8,3,0,1,0,0,0,4
46101,SOUTH DAKOTA,MOODY,6336,1179,1951,3206,177.39,61.68,47.82,128.34,0.0,0.0,0.0,0.0,0.0,"60,754",4.7,0,1,0,0,0,0,1
46099,SOUTH DAKOTA,MINNEHAHA,197214,40482,49249,92326,184.76,62.38,51.13,130.08,7.82,0.0,0.0,0.0,0.14,"64,846",4.1,3,2,2,0,0,0,7
46083,SOUTH DAKOTA,LINCOLN,65161,11981,19617,32396,26.18,29.47,7.14,20.8,2.88,0.0,0.0,0.0,0.0,"74,493",3.3,1,0,0,0,0,0,1
46035,SOUTH DAKOTA,DAVISON,19956,2648,5613,8454,254.17,62.31,69.12,165.64,5.93,0.0,0.0,0.0,0.0,"55,832",3.7,0,0,1,0,0,0,1
46029,SOUTH DAKOTA,CODINGTON,28325,3837,8958,13161,233.15,69.55,63.39,150.28,2.83,0.0,0.0,0.0,0.0,"55,331",4.4,1,0,0,0,0,0,1
46013,SOUTH DAKOTA,BROWN,38301,6538,10580,17547,320.89,69.1,87.27,210.23,9.03,0.06,0.0,0.0,0.25,"62,587",4.0,1,0,0,0,0,0,1
46007,SOUTH DAKOTA,BENNETT,3381,466,694,1183,73.48,89.79,20.04,46.76,0.0,0.0,0.0,0.0,0.0,"41,856",4.6,1,0,0,0,0,0,1
46005,SOUTH DAKOTA,BEADLE,19149,2107,4808,7081,133.86,25.46,36.09,95.72,6.68,0.0,0.0,0.0,0.0,"54,493",3.4,1,0,0,0,0,0,1
45091,SOUTH CAROLINA,YORK,282090,59008,82727,144050,94.44,18.89,25.6,66.98,17.3,0.0,0.0,0.0,0.37,"51,772",5.8,3,0,1,1,0,0,5
45083,SOUTH CAROLINA,SPARTANBURG,327997,52926,93560,148655,48.65,14.54,12.95,37.05,30.93,0.07,0.05,0.0,0.05,"46,543",6.3,4,3,0,0,0,0,7
45079,SOUTH CAROLINA,RICHLAND,416147,132570,58313,193822,70.22,36.41,18.88,56.34,25.79,0.32,0.42,0.53,0.52,"49,678",5.7,1,0,0,0,0,0,1
45077,SOUTH CAROLINA,PICKENS,131404,13645,42907,57546,39.37,11.33,10.47,32.67,24.88,0.0,0.0,0.0,0.2,"41,770",5.1,1,0,0,0,0,0,1
45075,SOUTH CAROLINA,ORANGEBURG,84223,27295,13603,41205,25.48,10.16,6.18,27.75,31.04,0.0,2.65,0.0,0.09,"38,730",8.8,2,0,0,0,0,0,2
45069,SOUTH CAROLINA,MARLBORO,26667,6290,5044,11446,10.65,4.25,2.7,15.49,15.37,0.0,0.0,0.0,0.0,"35,748",9.4,2,0,0,0,1,0,3
45063,SOUTH CAROLINA,LEXINGTON,293991,49301,92817,144568,94.97,25.73,25.86,67.91,19.86,0.0,0.66,0.0,0.0,"50,188",4.2,1,0,1,0,0,0,2
45051,SOUTH CAROLINA,HORRY,351029,59180,118821,179744,154.88,18.56,42.13,106.65,14.69,0.03,0.0,0.0,0.09,"42,110",8.4,2,1,0,0,0,0,3
45047,SOUTH CAROLINA,GREENWOOD,69351,12145,19431,32006,66.1,20.31,17.67,46.33,25.13,0.0,0.0,0.0,0.0,"40,786",6.2,0,1,0,0,0,0,1
45045,SOUTH CAROLINA,GREENVILLE,525534,103030,150021,258155,126.5,33.73,34.97,91.14,24.81,0.15,0.33,0.0,0.05,"52,213",5.5,2,0,1,0,0,0,3
45041,SOUTH CAROLINA,FLORENCE,137059,31153,32615,64510,44.99,5.51,12.06,39.08,27.28,0.11,0.0,0.0,0.11,"46,749",5.4,3,0,0,0,0,0,3
45035,SOUTH CAROLINA,DORCHESTER,161540,33824,41913,77278,120.52,19.87,32.53,82.39,15.0,0.0,0.0,0.0,0.0,"42,662",5.6,1,1,0,0,0,0,2
45033,SOUTH CAROLINA,DILLON,28292,6436,6582,13101,17.6,6.02,4.61,17.28,27.71,0.0,0.0,0.0,0.0,"33,030",5.9,2,0,0,0,0,0,2
45031,SOUTH CAROLINA,DARLINGTON,62905,15220,16832,32417,23.2,2.86,5.94,25.45,21.55,0.0,0.0,0.0,0.0,"41,928",6.3,0,0,1,0,1,0,2
45029,SOUTH CAROLINA,COLLETON,38604,8602,10440,19283,28.84,9.01,6.84,25.25,24.97,0.0,0.0,0.0,0.0,"40,336",5.9,2,0,1,0,0,0,3
45021,SOUTH CAROLINA,CHEROKEE,56216,6983,18043,25270,24.06,5.13,6.42,27.24,42.05,0.0,0.0,0.0,0.0,"36,567",7.8,1,0,0,0,0,0,1
45019,SOUTH CAROLINA,CHARLESTON,408235,121485,93297,218857,135.51,36.45,37.09,95.02,13.81,0.64,0.07,0.0,0.33,"66,656",6.1,2,2,2,0,0,0,6
45017,SOUTH CAROLINA,CALHOUN,14119,3905,4305,8291,1.86,20.04,0.0,5.6,5.28,0.0,0.0,0.0,0.0,"44,655",6.0,1,0,0,0,0,0,1
45015,SOUTH CAROLINA,BERKELEY,229861,45223,57397,104458,119.98,14.5,32.43,83.38,16.87,0.1,0.0,0.0,0.0,"44,134",5.4,2,9,0,0,0,0,11
45013,SOUTH CAROLINA,BEAUFORT,187117,43419,53194,97835,236.31,30.19,64.38,156.81,8.51,0.48,0.0,0.0,0.0,"61,298",5.3,2,1,0,0,0,1,4
45011,SOUTH CAROLINA,BARNWELL,20589,4720,5492,10321,22.86,2.05,5.04,18.22,61.24,0.0,0.0,0.0,0.25,"38,682",7.1,1,0,0,0,0,0,1
45009,SOUTH CAROLINA,BAMBERG,13311,4010,2417,6482,3.13,5.8,0.0,6.99,28.89,0.0,0.0,0.0,0.0,"37,596",8.7,0,2,0,0,0,0,2
45001,SOUTH CAROLINA,ABBEVILLE,24295,4101,8215,12433,16.27,19.49,3.63,11.93,48.48,0.0,0.0,0.0,0.0,"38,033",6.4,1,0,0,0,0,0,1
44007,RHODE ISLAND,PROVIDENCE,660741,165012,102551,272667,449.78,53.76,123.1,287.5,3.03,0.96,0.0,0.0,0.37,"53,844",10.0,3,4,8,0,0,0,15
44003,RHODE ISLAND,KENT,170363,49113,42001,93093,388.78,49.74,105.93,250.35,1.32,0.22,0.0,0.0,0.03,"65,299",8.6,0,1,0,0,0,0,1
42121,PENNSYLVANIA,VENANGO,50454,7585,18569,26528,98.68,21.24,26.49,68.64,4.25,0.0,0.0,0.0,0.0,"47,125",8.7,1,0,0,0,0,0,1
42115,PENNSYLVANIA,SUSQUEHANNA,38434,6236,15207,21752,169.58,20.77,47.14,112.7,0.0,0.0,0.0,0.0,0.0,"49,114",7.1,1,0,0,0,0,0,1
42101,PENNSYLVANIA,PHILADELPHIA,1603797,603790,132740,741377,176.72,26.31,48.15,115.45,12.96,1.05,0.11,0.52,4.37,"58,941",12.2,9,4,1,0,0,0,14
42043,PENNSYLVANIA,DAUPHIN,286401,78983,66408,147368,163.92,29.66,44.66,108.51,10.3,0.93,0.6,0.0,1.23,"56,792",8.7,1,0,0,0,0,0,1
42041,PENNSYLVANIA,CUMBERLAND,259469,62245,77212,141595,145.69,30.74,39.97,95.49,10.52,0.03,0.0,0.0,0.9,"61,596",6.5,3,1,0,0,0,0,4
42029,PENNSYLVANIA,CHESTER,534413,182372,128565,314502,341.31,48.61,92.62,221.59,2.76,0.22,0.0,0.0,2.19,"91,927",6.2,1,1,0,0,0,0,2
42027,PENNSYLVANIA,CENTRE,158172,40055,36372,77493,112.76,24.82,30.62,73.64,3.47,0.28,0.0,0.0,0.28,"50,615",5.7,2,0,0,0,0,0,2
42021,PENNSYLVANIA,CAMBRIA,133472,21730,48085,70574,383.52,44.31,104.91,249.83,4.33,0.0,0.0,0.0,0.0,"48,637",9.3,2,0,0,0,0,0,2
42015,PENNSYLVANIA,BRADFORD,59967,8046,21600,30159,78.42,16.55,20.97,55.57,1.92,0.0,0.0,0.0,0.0,"45,979",7.3,0,1,0,0,0,0,1
42011,PENNSYLVANIA,BERKS,428849,92895,109736,205540,218.11,41.28,59.1,142.28,5.61,0.21,0.0,0.11,0.21,"55,953",9.2,5,0,0,0,0,0,5
42003,PENNSYLVANIA,ALLEGHENY,1250578,429065,282324,719733,404.27,49.11,110.82,261.4,7.7,1.1,1.52,0.13,1.02,"68,777",8.8,6,2,3,0,0,0,11
41071,OREGON,YAMHILL,107722,27174,29551,58923,83.48,13.12,21.72,54.74,11.42,0.0,0.0,0.0,0.0,"51,028",6.8,1,0,0,0,0,0,1
41067,OREGON,WASHINGTON,600372,209940,99073,320326,130.15,17.13,35.1,88.88,4.04,0.01,2.5,0.13,0.55,"66,831",6.5,15,2,10,0,0,1,28
41061,OREGON,UNION,26196,4254,10298,14944,56.03,7.22,14.19,38.65,8.17,0.0,0.0,0.0,0.0,"45,242",7.9,0,0,1,0,0,0,1
41059,OREGON,UMATILLA,80075,10707,21270,33038,160.2,20.57,41.94,100.45,11.53,0.0,0.0,0.0,0.0,"46,209",6.8,1,1,1,0,0,0,3
41051,OREGON,MULTNOMAH,815428,367249,82995,463659,181.02,24.12,49.44,119.01,8.18,0.88,0.0,0.18,0.18,"63,852",8.6,26,4,5,0,1,3,39
41047,OREGON,MARION,345920,80872,79002,165534,252.99,28.75,68.21,165.14,10.19,0.0,0.0,0.01,0.0,"48,135",7.0,1,0,0,1,0,1,3
41045,OREGON,MALHEUR,31571,3260,8187,11804,134.35,18.11,35.88,86.73,11.99,0.0,0.0,3.96,0.0,"37,964",5.3,1,0,0,0,0,0,1
41041,OREGON,LINCOLN,50395,17385,12460,30726,88.51,14.36,23.72,56.88,6.51,0.0,0.0,0.0,0.0,"47,231",10.8,0,1,0,0,0,0,1
41039,OREGON,LANE,382971,134366,80336,222253,63.18,11.67,16.71,43.65,5.57,0.36,0.0,0.47,0.01,"49,583",7.9,29,12,3,0,1,1,46
41035,OREGON,KLAMATH,69413,10388,25308,36726,77.94,11.22,20.49,55.04,10.48,0.0,0.0,0.0,0.03,"44,513",8.7,1,0,0,0,0,0,1
41031,OREGON,JEFFERSON,24502,4393,7189,11913,93.11,9.18,24.27,59.32,16.09,0.0,0.0,0.0,0.0,"39,552",8.3,2,0,0,0,0,0,2
41029,OREGON,JACKSON,223259,59478,63869,127165,84.63,11.32,22.69,59.46,9.94,0.22,0.0,0.0,0.03,"51,824",7.8,3,1,0,0,0,0,4
